Размер квадрата: 1000
Средняя длина трубки: 100
Радиус: 1
Количество испытаний: 5
Межчастичный слой: 5
      x|      y|      k|
289.776|332.492|97.9111|
723.417|387.014|93.7106|
824.621|955.661|96.7072|
605.005|682.661|101.446|
951.107|301.408|101.517|
860.859|976.013|104.816|
581.284| 356.34|99.6458|
827.923| 842.24|100.219|
518.904|234.923|103.985|
781.146|360.928|97.3002|
117.157| 268.52|103.937|
717.496|272.628|108.864|
243.217|723.961|102.459|
700.198|464.842|101.705|
741.262|643.851|101.032|
877.565|  891.7|90.0374|
239.191|640.741|106.078|
18.3534|58.5611|90.4644|
 503.89|885.004| 93.598|
202.868|27.1068|105.001|
220.368|895.412|101.101|
233.995|203.406|106.199|
51.3057|531.328|92.2422|
168.652|650.518| 96.693|
343.493|303.205|101.868|
334.245|626.177| 96.188|
99.6213|785.272|102.506|
120.344|498.315|102.675|
618.152|233.184|109.835|
406.857|83.1527|97.6603|
618.357|243.512|99.6939|
383.318|764.457|95.8825|
545.893|283.014|103.005|
462.623| 67.593|108.467|
609.564| 368.53|100.882|
904.969|273.397|105.678|
776.798|125.137|100.879|
100.142|629.526|101.122|
83.3146|410.101| 102.59|
116.205|952.562| 104.77|
931.157|939.105|105.368|
347.182| 377.46|96.1206|
423.594|618.882|97.6204|
683.367|939.296|95.5069|
13.1651|244.938|104.397|
852.303| 941.58| 97.675|
584.331|930.295|100.386|
723.658|974.031|92.8107|
    810|524.388|93.8051|
467.865|829.684|105.574|
623.677|700.517|105.106|
182.424|512.043| 97.996|
471.096|313.398|95.2595|
317.295|946.244|93.2118|
260.395|28.8991| 93.479|
352.259|239.432| 91.269|
779.476| 870.87|101.359|
 390.56|215.355|105.543|
428.769|485.759|98.0924|
427.241|856.294|106.943|
39.4727|72.4763|103.979|
988.715|  762.6|104.455|
33.8928|19.9396|101.582|
734.079|195.615|97.6263|
160.909|17.2002|99.4146|
434.881|862.976| 104.55|
150.773|438.777|106.396|
220.627|889.673|103.687|
980.058|384.394|91.1582|
835.241|628.854| 94.354|
 256.77|151.041|105.301|
863.581|473.789|109.107|
 56.249|640.306|102.952|
987.421|924.925|91.4881|
240.372|609.149|100.891|
966.276|501.733|99.2554|
419.397|914.012|93.7026|
6.25507|772.665|93.3329|
 785.92|51.9371|108.242|
580.967|18.7443|100.726|
714.284|560.117|92.7817|
 635.22|823.298|98.4903|
475.767|374.001|103.439|
750.056|919.119|97.4896|
510.164|727.293|107.356|
291.901|850.766|90.6169|
269.902|433.524|103.002|
214.478|364.706| 102.64|
 944.05|210.471|105.055|
390.002|950.691|106.884|
803.112|609.713|100.333|
702.734|163.084|96.2801|
 216.64|737.403|90.8732|
333.795|798.158|106.399|
878.938|75.6032|103.394|
40.9276|528.989|103.526|
146.136|794.324|103.364|
450.965|997.087|101.074|
957.154|289.162|109.103|
 364.96|839.529|99.8673|
392.098|555.246|101.234|
890.078|39.4465|99.8467|
17.9324|  101.8|96.0108|
 924.78|748.012|95.9692|
34.6633|953.509|92.3415|
891.589|86.5047| 98.871|
490.011|426.152|106.392|
416.753|245.184|94.4306|
258.973|290.731|107.386|
808.019|479.901|106.372|
434.663|185.699|101.121|
844.402|540.039|103.404|
853.335| 330.06|95.6815|
 103.66|172.697|    107|
 362.84|303.074|96.3831|
552.736|616.871|101.551|
360.296|664.251|92.1815|
510.532|232.506|90.0584|
391.161|78.1883|102.812|
522.125|920.555| 104.11|
313.277|561.969|91.5859|
164.605|4.70489|94.6946|
792.817|451.056|90.4588|
57.8675|589.952|100.277|
770.409|798.057|98.7886|
453.983|560.648|90.6589|
271.862|295.778|103.619|
953.019|865.645|101.498|
657.111|34.6805|98.0737|
 146.82|777.645|96.8921|
605.064|507.431|98.5012|
805.136|130.766|94.0488|
648.966|925.874|105.085|
927.693|523.492|98.0704|
142.253|937.702| 102.75|
258.309|198.722|104.537|
890.487|759.562|94.7595|
629.497|525.914|105.386|
 957.85|0.931118|102.897|
706.978|724.287|103.309|
233.913| 242.22|100.035|
562.758|155.458|109.433|
890.128|611.352|106.363|
519.333|518.643|101.525|
45.1123|289.959|107.518|
39.4085|266.055|102.686|
213.432|284.436|90.9411|
699.551|588.312|92.8152|
34.1561|447.954|103.771|
676.829|600.935| 92.773|
126.696|888.935|96.1237|
697.179|171.674|96.5144|
316.275|115.804|101.168|
294.302|831.169| 97.508|
378.702|937.537|90.5884|
 322.17|878.496|100.404|
680.482|362.389|96.4674|
39.5112|633.172|105.176|
436.791|619.419|96.9886|
189.829|639.534|96.8826|
770.281|116.841|95.9964|
925.282|80.2156|90.9807|
911.151|313.612|92.2371|
5.52277|214.419|104.269|
205.151| 509.06|92.1222|
987.691|650.642|94.6672|
456.731|405.579|94.1699|
174.364|53.2998|103.329|
670.327|273.658| 99.279|
85.6749|809.383|109.048|
762.591|836.875|93.8989|
720.936|177.417| 105.02|
 39.658|26.2994|103.277|
146.937| 39.926|104.087|
267.067|878.345|106.762|
555.639| 397.22|109.814|
400.877|742.708|108.408|
 867.61|822.561|96.3859|
33.7288|87.7299|99.1119|
858.634|797.231|92.6254|
783.288|741.719| 100.37|
917.414|89.2317|109.705|
603.828|735.981|101.171|
639.785|28.0542|104.046|
443.063|563.346|103.703|
346.481|828.713|102.173|
433.849|430.097|98.3687|
4.99394|374.032|95.7811|
441.364|464.591|98.3057|
666.365|859.799|108.218|
687.575|719.095|92.6044|
962.162|665.352|103.377|
556.002|732.728|91.1826|
384.796|698.658|101.348|
248.617|787.493|95.2396|
967.155|739.639|99.6404|
326.796|204.788|93.4461|
666.959|658.187|100.057|
885.744|837.788|103.081|
936.681|372.651|92.2115|
13.8631|136.811|99.8892|
171.813|657.452|106.228|
935.004|967.936|99.3577|
152.784|189.745|95.9799|
650.863|404.892|101.365|
636.943|117.615|96.5041|
43.7378|482.583| 96.568|
119.177|605.569|93.2025|
848.486|475.287|92.9793|
305.892|405.963|92.8296|
502.996|707.263|107.677|
985.358|443.349|91.2213|
698.153|716.675|96.7511|
 55.227|617.229|107.582|
934.749|554.962|95.7243|
 219.12|503.482|97.3093|
693.567|305.108|90.6321|
536.136|85.1842|104.822|
116.871|380.632|98.8087|
852.627|797.487|95.0694|
631.862| 518.62|109.661|
795.078|552.594|103.928|
911.034|435.085|107.982|
959.437|954.814|109.893|
979.242|218.926| 103.31|
248.371|5.29264|98.8237|
445.825|468.444|97.8774|
138.695|219.492|95.2396|
920.607|236.804|99.4176|
161.011|138.721|104.912|
788.499|923.922|94.7716|
863.553|454.843|98.6508|
278.777|865.839|90.7219|
 841.32|20.7469|93.3978|
969.992|  397.7|107.885|
 506.39| 790.14|97.6853|
539.969|914.074|95.4141|
677.716|258.901|100.772|
893.292|576.709|94.4784|
15.8037|738.802|101.541|
315.389|45.8804|106.445|
562.771|838.851|98.7974|
822.612|496.502|92.7511|
713.741| 997.76|97.1624|
 340.32|707.447|101.736|
123.264|777.925|108.984|
490.041|87.9507|109.879|
453.192|758.865| 108.41|
445.979|378.919|103.683|
522.498|898.307|99.9272|
422.843|360.006|97.1211|
70.7304| 153.03|101.975|
449.664|526.371| 91.917|
891.161|365.121|103.287|
587.646|629.451| 101.07|
950.042|142.556|98.1661|
250.142| 361.97|100.146|
794.524|302.882|92.3001|
132.341|92.4866|107.073|
571.685|630.687|103.884|
987.725|    579|106.544|
81.0183|524.609|104.315|
421.837|24.8725|95.1048|
836.196|121.514|108.394|
372.359|862.454|107.791|
259.622|974.549|95.7465|
872.063|853.641|98.8103|
658.799|715.667| 95.163|
20.9092|475.958|103.574|
351.385| 266.14|103.632|
929.145|176.193|106.259|
 247.28|972.588|90.9815|
893.133|689.107|99.9649|
 711.76|945.614|90.6507|
824.225|306.135|101.588|
234.205|275.967| 98.306|
288.523|498.945|104.944|
196.956|412.452|103.904|
536.633|172.777|94.9482|
578.257|588.167|99.6609|
14.0663|152.636|105.274|
915.979|876.493|101.053|
408.529|412.024|98.2151|
64.7067|985.025|93.4829|
 662.05|789.921|91.5302|
10.3824|77.8545|108.748|
861.686|717.195|94.4398|
505.855|469.708|106.303|
96.3546| 387.69|101.799|
698.744|394.751|94.5741|
 991.86|505.395|100.182|
597.138|343.673|101.226|
270.074|745.683|103.369|
712.358|843.247|109.118|
368.448|127.335|91.3427|
84.0113|692.749|98.2666|
920.798|192.409| 103.91|
327.496|386.705|105.016|
181.071|625.805|96.7892|
952.428|921.495|103.776|
334.293|977.274|94.6952|
460.206|283.502| 102.42|
 871.09|311.376|103.753|
898.578|398.794|103.767|
631.621|315.047|104.655|
386.827|352.098|96.9302|
771.635|685.711|103.565|
88.5702|992.405|105.998|
271.233|522.261|91.9031|
639.061|955.317|90.1381|
264.781|796.979|98.6737|
331.361|226.212|99.5737|
214.417|550.656|91.2168|
409.293|251.617|97.3324|
932.115|515.522|100.209|
466.655|373.113| 105.02|
31.8586|782.974|106.356|
634.025|851.543|93.4616|
386.519|649.526|102.618|
337.105|849.906|91.5189|
615.986|370.356|108.768|
309.512|196.313|99.8715|
890.629|240.568|91.1326|
856.794|986.143|90.1206|
111.729|147.521|98.5835|
148.122|878.721|96.6521|
363.832|976.374|97.8716|
661.411|943.051|95.3097|
340.463|639.628| 92.773|
733.767|216.997|107.546|
759.891| 983.61|91.5948|
 750.67|556.237|102.806|
 575.21|24.3179|97.6154|
469.432|70.0305|102.021|
163.794|105.664|95.2786|
742.657|44.6034|101.078|
333.617|186.792|97.6923|
Реальная плотность: 0.0898747
********************************************************************
Испытание5
Плотность: 0.09
********************************************************************
788.713| 507.69|106.553|
266.547| 793.82|100.644|
184.279|887.348|106.653|
358.649|322.874| 96.424|
 461.53|913.618|92.4444|
701.002|913.707|93.2252|
 769.11|947.847|94.0415|
838.047|312.971|99.4711|
157.719|662.944|104.499|
243.655|441.821| 102.67|
954.939|246.367|98.7729|
156.212|63.9692|97.6357|
653.315|406.965|91.5449|
177.852|644.355|98.2819|
377.147|702.855|95.4486|
380.677|730.697|104.312|
 525.87|340.492|99.5689|
447.368|34.1709|108.807|
781.747|368.239|93.5601|
 795.04|267.203|95.2969|
638.517|200.459|104.403|
836.055|137.592|107.263|
84.4333|332.723|102.327|
78.9841|715.657|97.1899|
 490.48| 950.51|96.6545|
 483.62| 552.57|107.291|
657.893|333.905|96.9944|
767.456|933.179|93.9784|
448.835| 564.37|98.4033|
870.778|489.426|103.247|
158.461| 49.969|102.526|
 265.98|323.618|93.1894|
570.361|899.048|99.7423|
234.594|313.415|103.208|
568.779| 532.29|99.5714|
177.279|507.814|108.862|
216.673|294.942|103.205|
613.446|943.354|109.429|
852.531|551.311|93.4729|
613.175|661.961|102.585|
954.199|387.372|108.001|
621.133|849.911|104.046|
947.428| 981.79|94.3264|
 61.571|506.146|96.3173|
244.337|907.016|90.1529|
725.254|488.441| 98.564|
884.541| 276.83|92.1315|
163.376|505.756|94.3167|
91.7732|518.848|91.9724|
5.82739|457.483|107.453|
324.426|503.847| 92.452|
848.681|816.568|103.523|
924.979|819.261|98.1392|
597.287|9.18129|94.1706|
597.487|393.176|107.027|
512.582| 932.46|99.9592|
578.335|574.885|91.9077|
 238.17|341.555|92.1944|
397.721|105.886|109.268|
11.4735|851.714|95.5132|
520.994|464.113|102.888|
99.4775|856.626| 109.57|
523.979|649.187|97.0591|
372.682|928.019|106.057|
418.057|653.358|105.729|
837.866|236.996|105.651|
555.448|713.025|96.3733|
226.899|546.087|102.077|
870.818|597.145|98.1586|
791.923|106.396|105.063|
689.364|694.522|100.711|
348.514|737.495|99.3805|
340.871|860.843|95.4761|
317.792|105.234|90.2438|
959.244|748.598|99.7711|
256.692|976.514| 91.515|
402.052|969.799|104.728|
 257.82|443.439|109.391|
  974.6|902.649|95.0681|
73.2813|116.297|93.4773|
279.091|484.677|92.0083|
588.208| 12.917|105.821|
760.732| 441.34|106.327|
39.3865|238.218| 93.416|
529.678|90.6416|105.256|
363.187|189.171|108.319|
688.105|301.018|103.951|
 123.67|539.225|98.9525|
 196.02|990.484|107.325|
464.239|274.189|102.168|
309.129|866.549|97.1898|
777.111|973.678|93.8285|
758.605|539.691| 94.801|
995.932|200.372|96.2409|
123.465|451.376|98.2526|
126.296|326.134|92.0609|
777.432|889.626|106.978|
52.5643|839.878|107.833|
 208.89|557.604| 108.01|
653.289|622.614| 106.12|
947.817| 711.82|100.923|
912.559|412.504|95.8427|
591.975|808.642|102.462|
135.927|272.023|104.971|
642.855|317.946|100.243|
952.741|91.2674|103.838|
711.297|37.1022|99.2148|
365.927|453.297|104.734|
 862.15|796.497|101.117|
667.244|653.775|101.247|
93.9599| 104.83|108.224|
801.834|572.332|99.0587|
67.4732| 953.87|96.1472|
658.983|405.756|99.2691|
805.413|121.903|96.7798|
130.646|975.439| 97.995|
  409.3|500.472|102.357|
202.064|328.805|105.118|
874.515|630.774|107.694|
 487.19|251.361|109.838|
729.603|301.333| 100.33|
943.554|523.556|103.359|
177.142|532.716| 106.32|
981.178|559.751|106.797|
53.9401|628.353|99.9627|
866.161|348.876|103.787|
389.471|222.969|91.9486|
278.284|655.581|108.909|
30.7403|208.255|106.669|
692.371| 536.35|92.3647|
474.183|859.935|99.2032|
  788.6|737.918|102.891|
582.508|813.836|103.845|
 838.37|912.711|97.3725|
310.612|149.143|109.484|
382.877|525.918|99.4429|
540.927|772.524|102.699|
980.244|949.882|108.013|
994.543|688.951|105.654|
563.872|359.166|104.615|
248.816|56.1455|104.348|
556.746|496.411| 100.89|
754.053|737.393|97.1577|
865.934|559.767|94.9592|
708.848|855.555| 93.927|
262.401|211.789|92.2883|
350.404| 981.94|109.569|
384.872|430.945| 99.185|
31.7726|661.632| 98.024|
858.469|920.011|99.1953|
23.9242|451.127|105.177|
841.513| 483.07|102.695|
996.723|948.776|92.2691|
55.6596|103.877|103.543|
717.148|665.853|108.462|
755.937|691.856|90.8148|
985.388|244.638|97.3382|
502.015|741.836|97.3699|
843.012|889.715|109.916|
337.248|783.916|103.714|
692.424|891.842|108.272|
571.689|686.932|97.0428|
485.265|420.126|107.368|
502.798|218.642|97.1663|
226.219|744.495|106.312|
666.008|371.088|109.537|
684.701|96.9973|101.755|
341.077|350.871|105.131|
947.019|17.2489|105.415|
216.912|675.941|93.8824|
  561.7|61.5093|93.5534|
305.502|314.783| 103.99|
113.474|200.218|95.0745|
684.703|26.5741|104.664|
627.442|17.7442|92.5577|
781.527|22.1738|98.7025|
524.929|252.029|99.9513|
417.365|256.701|90.1801|
851.569|119.796|106.104|
900.526|683.581|100.062|
658.067|355.532|103.052|
845.438|408.141|92.7745|
724.021|93.8144|99.4954|
437.713|75.9513|105.759|
450.246|532.713|106.678|
457.993|979.417|100.742|
437.868| 640.75|92.5738|
71.4144|748.523|102.719|
433.627|421.537|104.973|
366.345|167.367|104.756|
907.876|264.363| 91.181|
967.695|245.564| 104.93|
386.127|615.483|108.697|
730.015|77.4508|104.609|
382.393|63.4451|106.065|
713.074|235.747| 102.37|
413.319|727.838|92.0346|
345.389|762.997|100.239|
1.45196|370.695| 98.741|
89.1185|845.675| 99.287|
976.572|442.712|93.1411|
 23.156|33.2455|91.9604|
396.036| 364.64|103.001|
809.401|82.5067|101.842|
915.705|848.428|90.6065|
 623.95|832.166|101.387|
577.954|622.519|98.4767|
478.025| 165.67|97.2885|
342.935|32.9738|103.997|
790.332| 794.03|103.789|
344.314|825.949|90.2149|
763.625|343.888|93.3695|
565.532|139.473|98.2097|
570.222|521.104|103.432|
670.603|631.797|90.5581|
701.998|492.638|108.381|
815.836|530.657|91.0279|
13.1565|948.682|99.7432|
45.1044|971.295|105.645|
115.588|148.508|107.988|
77.5824|300.707|107.121|
335.935|879.383|104.226|
207.623|616.435|91.4608|
29.0273|673.715|99.5572|
385.291|567.512|108.342|
644.742|757.513| 98.848|
980.924| 509.39|102.357|
735.469|  687.1|96.9413|
556.235|364.047|94.5095|
327.807|778.121|91.4869|
395.261|856.556| 95.097|
36.4154|817.917|92.7283|
108.543| 429.83|95.6111|
201.843|325.832|104.375|
155.415| 582.62|100.522|
257.083|161.178|92.3747|
927.455|804.913|100.305|
484.591|796.568|109.302|
 46.093|220.578|101.778|
  593.3|948.835| 99.079|
624.997|524.245|104.653|
640.451|663.736|105.051|
253.055|116.624|90.4284|
413.586| 597.85|98.7797|
916.026|131.088|105.219|
17.9895| 959.72|92.2631|
150.437|822.316|108.646|
484.408|65.1646|90.5903|
481.161|837.009|97.3749|
273.037|49.4945|108.131|
349.864|136.808|107.328|
367.239|970.242|99.9197|
 182.76|493.398|102.962|
943.972| 338.73|101.574|
300.856|325.345|106.289|
165.489|82.7947|104.386|
868.774|229.775|97.9385|
604.346|124.526|102.296|
694.312|384.086|102.424|
968.473|191.248| 104.29|
144.793|674.115|93.0139|
 501.77|441.578|90.0287|
100.086|94.7264|98.0438|
24.8782|497.375|93.9993|
286.866|871.844|108.265|
240.934|901.292|108.945|
387.727| 990.17|96.6587|
669.262|413.723|109.957|
724.755|151.117|95.5468|
190.703|231.872|90.5311|
121.376| 552.55|98.0074|
643.922|635.959|104.147|
491.535|704.489|94.6785|
182.819|289.911|101.288|
366.792|18.6052|94.0919|
80.2744| 89.149|106.947|
166.039|823.075|105.711|
 669.44|136.312|92.7221|
435.074|326.119|104.022|
875.601|72.8463|95.9721|
485.164|790.246|104.353|
271.136|290.366|103.769|
855.229|663.019|90.2356|
117.553|850.425|  99.81|
 905.41| 27.057|  108.4|
 186.67|408.409|90.8297|
200.262|667.497|99.1873|
888.192| 198.13|99.6477|
634.841|554.564|96.8516|
830.377|565.652|107.442|
344.421|488.945|101.569|
517.865|153.368|105.008|
72.8545|786.734|103.601|
231.883|178.209|106.178|
693.089| 434.85|93.5412|
585.003|193.082|93.6696|
95.8075|41.8882| 91.741|
851.197|654.906|99.5424|
990.922|541.821|90.8554|
426.512|983.258|100.728|
996.339|330.117|102.309|
370.242|246.488|109.946|
817.975|870.346|109.424|
309.697|178.158|98.0639|
315.174|399.576| 90.587|
193.793|777.654|109.858|
443.749|962.285|101.106|
670.469| 932.86|94.3236|
502.677|780.673|103.702|
274.376|654.094|  109.5|
180.641|312.234|101.708|
  86.67|513.161|95.2947|
690.134|889.162|104.773|
497.412|382.431|98.4014|
407.646|621.249|95.3049|
 684.43|788.817|102.232|
368.197|178.876|93.1218|
800.878|697.555|99.3965|
688.842|100.412|90.4431|
  310.5|601.636|97.3801|
408.895|199.163|94.8151|
706.965|521.547|97.1577|
 407.33|573.918|97.8185|
101.544|967.326|95.0197|
513.059|786.879|105.359|
947.248|950.517|98.2592|
35.5004|616.619|97.6594|
564.366|394.954|101.176|
244.549|930.488|109.576|
845.443|317.183|108.708|
0.609643| 483.48|105.506|
136.311|400.773|100.818|
901.641|233.467|92.9697|
494.661|145.857|93.8833|
180.865|210.339|102.548|
404.511| 226.66|103.879|
899.239|432.396|105.373|
370.168|301.964|90.6578|
103.891|101.132|103.834|
64.9176|474.375|95.1829|
 494.69|361.986|93.0073|
418.194|197.719|92.6448|
988.742|509.879|101.707|
780.943|977.307|109.637|
565.118|791.742|95.4943|
578.452|883.456| 103.87|
66.1806|366.458| 91.445|
574.945|764.519|102.767|
66.8789|437.889|103.602|
643.311|140.496|108.548|
903.033|946.452|109.884|
803.144|935.215|109.464|
593.694| 997.28|99.5655|
490.629|588.499|96.0791|
284.921|626.172|103.874|
435.243|811.138|97.3214|
825.337|334.958|99.3232|
955.233|899.286|95.1325|
20.8048|690.323|104.198|
797.797|238.228|92.9172|
352.121|560.737|107.036|
886.742|984.092|94.9126|
872.315| 791.34|105.441|
804.445|930.616|104.206|
207.297|917.352|100.707|
611.563|224.692|103.414|
451.053|934.759|90.3593|
264.513|592.617|94.2358|
216.877|659.108|98.6879|
808.515|101.162| 96.055|
965.317|436.949|108.283|
468.539|121.623|101.584|
918.731|987.315|91.6124|
129.271|825.217| 102.99|
954.221|469.378|94.5808|
 639.18|326.708|98.2126|
462.667|869.571|103.439|
543.647|908.029|97.3174|
987.646|937.346|102.439|
887.166|305.774|100.359|
807.608|64.9973|90.3033|
28.5572|968.034|93.1832|
951.358|732.783|102.955|
887.083|478.418|95.2511|
203.205|119.638|95.2448|
930.696|705.605|105.791|
204.757|821.128| 106.91|
962.369| 795.49|92.7793|
 920.15|169.727|95.7923|
 355.73|750.366|99.5999|
642.403|  694.5|107.285|
989.616|838.728|101.733|
146.929|34.0331|101.122|
830.322|415.267|101.303|
463.291|183.141|102.437|
700.218|577.542|90.6179|
  256.9|984.428|92.9326|
39.2995|993.661|108.599|
719.631|190.124|98.5379|
889.677| 75.798|94.2806|
728.108|968.214|95.2901|
316.826|277.424|106.445|
995.327|901.634|100.585|
313.239| 633.65| 101.41|
302.479|465.208|106.574|
387.926|174.416|101.733|
241.058|953.387|90.8289|
6.61764|209.988|94.2443|
229.254|171.436|100.825|
519.659|779.587|97.4799|
33.0772|980.538|102.389|
833.209|486.658|93.9321|
 874.67|232.097|103.422|
28.6564|881.788|98.8539|
774.948|750.749|104.065|
648.415|139.829|102.561|
284.328| 651.71|108.681|
189.418|461.037|97.1392|
819.184|730.141|98.0141|
700.186|    318|99.0319|
373.627|710.801|109.514|
626.796|388.243|105.024|
125.761|430.078| 97.285|
610.787|575.175|105.558|
409.485|845.646|98.2074|
376.282| 75.875| 97.651|
943.968|234.504| 95.635|
750.842|  294.4|100.707|
766.895|545.848|100.847|
659.014|601.146|90.3742|
520.052|264.314|93.9499|
682.758|511.238|101.941|
592.367|172.986|101.366|
318.632|843.692|106.242|
972.056|325.882|101.319|
175.052|301.489|102.621|
780.828|221.825|109.513|
2.64382|254.524|100.436|
596.226| 514.08|102.097|
 801.49|169.359|103.554|
132.702|605.464|93.2556|
857.592|642.562|105.884|
216.259|795.668|95.7483|
858.058|389.633| 109.15|
26.2025|901.043|96.0843|
